master_person_id,preferred_entity_id,preferred_entity_type,lead_id,contact_id,email,normalized_email,account_id,first_name,last_name,title,job_persona,job_level,source_entity_types,has_lead_record,has_contact_record,is_connected_pair,broken_conversion_link_flag,duplicate_email_flag,shared_mailbox_flag,entity_resolution_confidence
MP00000000000284,003gv3je68u93RAOLA,Contact,,003gv3je68u93RAOLA,matthew.chapman@mcclurewardandlee.com,matthew.chapman@mcclurewardandlee.com,0011Id9Z850kEnydx9,Matthew,Chapman,,,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000285,003h30GscecgAfOJpp,Contact,,003h30GscecgAfOJpp,thomas.green@gray-mayo.com,thomas.green@gray-mayo.com,0014HZKjht3X13npgW,Thomas,Green,Information Security Manager,Security Management,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000286,003hBDG7Xkq7r7d8lY,Contact,00QLc82YlBg6MsDVHj,003hBDG7Xkq7r7d8lY,emily.ward@dixonhaleandgilbert.com,emily.ward@dixonhaleandgilbert.com,001GoEd9Sf53GRx8ff,Emily,Ward,,,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000287,003hiHSfQ25VLNxSTx,Contact,,003hiHSfQ25VLNxSTx,steven.bishop@castaneda-ashley.com,steven.bishop@castaneda-ashley.com,001s9BvYB9WoYKvSNk,Steven,Bishop,Threat Analyst,Security Operations,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000288,003hs7k8Opc64sHiEt,Contact,,003hs7k8Opc64sHiEt,hannah.brewer@turnerriggsandroman.com,hannah.brewer@turnerriggsandroman.com,001xG7YXipN2Ig00rV,Hannah,Brewer,Security Analyst,,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000289,003htzF3Rth4sMnijU,Contact,,003htzF3Rth4sMnijU,daniel.burton@hillinc.com,daniel.burton@hillinc.com,001QyU7AaqFGJJByVK,Daniel,Burton,Director of Information Security,Security Leadership,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000290,003hv1zJJ3WDSLVFCB,Contact,,003hv1zJJ3WDSLVFCB,robert.adkins@torres-pope.com,robert.adkins@torres-pope.com,001HRsYwP8KXSQbD7W,Robert,Adkins,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000291,003iL1rRYwMODzl97Y,Contact,,003iL1rRYwMODzl97Y,joseph.christian@guzmanhoffmanandbaldwin.com,joseph.christian@guzmanhoffmanandbaldwin.com,0019NIQ0Wobtqn62tO,Joseph,Christian,Information Security Manager,,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000292,003iRrpeMvBiDPgdAl,Contact,,003iRrpeMvBiDPgdAl,kyle.nolan@manninggroup.com,kyle.nolan@manninggroup.com,001pxYyhIKHQI7CRBs,Kyle,Nolan,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000293,003ifBvKCMACzXtxlo,Contact,,003ifBvKCMACzXtxlo,david.caldwell@medina-navarro.com,david.caldwell@medina-navarro.com,001immdvrHuRrq19Qf,David,Caldwell,Information Security Manager,Security Management,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000294,003ilbVaqzU9Ue591E,Contact,,003ilbVaqzU9Ue591E,joseph.jacobs@edwardsbakerandanderson.com,joseph.jacobs@edwardsbakerandanderson.com,001Ze11MFCIX3BYOtD,Joseph,Jacobs,CISO,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000295,003j7uNLL18myHlgJB,Contact,,003j7uNLL18myHlgJB,julie.wilson@yuinc.com,julie.wilson@yuinc.com,001EBqUhArQEPcyLas,Julie,Wilson,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000296,003jHvIHCtlRJoWcUR,Contact,,003jHvIHCtlRJoWcUR,melanie.munoz@davisgroup.com,melanie.munoz@davisgroup.com,0019HpUlwW1uhw3U3x,Melanie,Munoz,SecOps Manager,,,Contact,False,True,False,False,False,False,1.0
MP00000000000297,003jI5h0gwrGhsxsbi,Contact,,003jI5h0gwrGhsxsbi,melissa.ashley@salazar-ball.com,melissa.ashley@salazar-ball.com,001AEeppMKmgs6uMXu,Melissa,Ashley,,,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000298,003jQZRcZufpwFPq9b,Contact,,003jQZRcZufpwFPq9b,rodney.lewis@tranjordanandwilliams.com,rodney.lewis@tranjordanandwilliams.com,00130S5NXFhmiXbIwX,Rodney,Lewis,Threat Analyst,Security Operations,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000299,003juGhmKfFYCFCdCY,Contact,,003juGhmKfFYCFCdCY,laura.henderson@johnston-odonnell.com,laura.henderson@johnston-odonnell.com,001iYeJA7oqtXRTtqe,Laura,Henderson,Information Security Manager,,,Contact,False,True,False,False,False,False,1.0
MP00000000000300,003k4Ybn9nbFhSXxNV,Contact,,003k4Ybn9nbFhSXxNV,collin.jordan@russell-daniels.com,collin.jordan@russell-daniels.com,001g2luCq1GNLLKv0M,Collin,Jordan,Information Security Manager,Security Management,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000301,003k7HaePV1AgHR8WO,Contact,,003k7HaePV1AgHR8WO,yvette.huff@adamszunigaandwong.com,yvette.huff@adamszunigaandwong.com,001YsP6ihgIqLSmNqE,Yvette,Huff,Cybersecurity Manager,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000302,003kCh3EB9ICgSjvmr,Contact,,003kCh3EB9ICgSjvmr,caitlin.dodson@allen-allen.com,caitlin.dodson@allen-allen.com,001E2JDBld6DYyeNdj,Caitlin,Dodson,SecOps Manager,Security Leadership,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000303,003kLINO7uXggnUIQn,Contact,,003kLINO7uXggnUIQn,kenneth.fowler@harris-walters.com,kenneth.fowler@harris-walters.com,001DN8pbWvTMVTucHY,Kenneth,Fowler,Threat Analyst,,,Contact,False,True,False,False,False,False,1.0
MP00000000000304,003kPaqBlS3HBcNGPO,Contact,,003kPaqBlS3HBcNGPO,hannah.burton@bakerandsons.com,hannah.burton@bakerandsons.com,0013MsHarAJOCBnD3X,Hannah,Burton,Solutions Engineer,Partner / Channel,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000305,003kYHpb4XXfdjjYHD,Contact,00Qr9QNejh67eVVqlV,003kYHpb4XXfdjjYHD,jorge.edwards@page-hamilton.com,jorge.edwards@page-hamilton.com,001zCN2fFr6w6uaVTT,Jorge,Edwards,,Security Executive,C-Suite,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000306,003krLGgdpgh3JoGr2,Contact,00Q6JgCggbCqDGvhIv,003krLGgdpgh3JoGr2,marcus.soto@maldonaod-collins.com,marcus.soto@maldonaod-collins.com,001kfFNuYUPnmbpD0e,Marcus,Soto,,Security Management,Manager,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000307,003l5TGWi2Y6PiSCSG,Contact,,003l5TGWi2Y6PiSCSG,mary.aguilar@doyleltd.com,mary.aguilar@doyleltd.com,001HnKYaXRvj7uff0L,Mary,Aguilar,Partner Alliance Manager,Partner / Channel,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000308,003l9XFrA62Ys16ztf,Contact,,003l9XFrA62Ys16ztf,alyssa.coleman@gray-mayo.com,alyssa.coleman@gray-mayo.com,0014HZKjht3X13npgW,Alyssa,Coleman,,Partner / Channel,,Contact,False,True,False,False,False,False,1.0
MP00000000000309,003l9XwpgCaXy1v6ZA,Contact,00Qb26h6b10mdBmVKh,003l9XwpgCaXy1v6ZA,philip.brewer@krause-gonzalez.com,philip.brewer@krause-gonzalez.com,001DXQsedBEmLtST18,Philip,Brewer,SecOps Manager,Security Management,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000310,003lVbT6mXZe0XPisp,Contact,,003lVbT6mXZe0XPisp,rita.harrell@romerogonzalezandbrooks.com,rita.harrell@romerogonzalezandbrooks.com,001pCLxb0lnXv2Rra6,Rita,Harrell,Security Director,Security Leadership,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000311,003lkR4Xjh9JBwmRP8,Contact,,003lkR4Xjh9JBwmRP8,judy.lambert@bakermasonandwhite.com,judy.lambert@bakermasonandwhite.com,001Lh8WvAwFv0Yg7NZ,Judy,Lambert,Security Director,Security Leadership,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000312,003loOwf0FNW5gecmm,Contact,00QXOm3ConAxj0pfUs,003loOwf0FNW5gecmm,angela.reynolds@morenoinc.com,angela.reynolds@morenoinc.com,0012ODH0A2TVwyJmIe,Angela,Reynolds,Information Security Manager,,Manager,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000313,003m8VaZDrkqSzNpUG,Contact,,003m8VaZDrkqSzNpUG,rick.daniels@lee-davis.com,rick.daniels@lee-davis.com,001JXke1Mo4iCppaX3,Rick,Daniels,Director of Information Security,Security Leadership,,Contact,False,True,False,False,False,False,1.0
MP00000000000314,003mIIlID9JWyi1hoW,Contact,,003mIIlID9JWyi1hoW,angela.higgins@georgegroup.com,angela.higgins@georgegroup.com,001AUuRqphlhHVlnES,Angela,Higgins,,Security Management,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000315,003mOYf0Yh6d5ASExA,Contact,,003mOYf0Yh6d5ASExA,amber.blair@turnerriggsandroman.com,amber.blair@turnerriggsandroman.com,001xG7YXipN2Ig00rV,Amber,Blair,Information Security Manager,Security Management,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000316,003mQiOj5qOpx4kysR,Contact,"00Q0f8NR0Xy8ZEurHi,00QsIJyQdYDNBuwI5p",003mQiOj5qOpx4kysR,roger.lawson@williamsmillerandramos.com,roger.lawson@williamsmillerandramos.com,001CtlRJoWcURYxPY8,Roger,Lawson,VP Cybersecurity,Security Executive,VP,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000317,003mREpOaUVgAk7Gdp,Contact,00QrAJOCBnD3XkfFNu,003mREpOaUVgAk7Gdp,info@megacorp.com,info@megacorp.com,001kWCRNYdWCscmc5F,Natasha,Decker,Senior Security Analyst,Security Operations,Individual Contributor,"Lead,Contact",True,True,True,False,False,True,1.0
MP00000000000318,003moJpI6uVESTCTvi,Contact,,003moJpI6uVESTCTvi,erin.herrera@chambersandsons.com,erin.herrera@chambersandsons.com,001ZEOQpY7NEkXkSE4,Erin,Herrera,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000319,003msGCwau4y9izUy4,Contact,00Qbi89JX4Jyx6dxDu,003msGCwau4y9izUy4,james.christensen@thomas-santiago.com,james.christensen@thomas-santiago.com,001NbrnTP3fAbnFbmO,James,Christensen,VP Cybersecurity,Security Executive,VP,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000320,003nCwxkGXMASh2ilH,Contact,,003nCwxkGXMASh2ilH,denise.webster@walker-jones.com,denise.webster@walker-jones.com,001YHyNZQeRT0dfACL,Denise,Webster,Security Director,,,Contact,False,True,False,False,False,False,1.0
MP00000000000321,003nGBB19sMLT6mnOj,Contact,,003nGBB19sMLT6mnOj,linda.wolfe@arroyomillerandtucker.com,linda.wolfe@arroyomillerandtucker.com,001Is9hVLXnGBB19sM,Linda,Wolfe,,Security Leadership,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000322,003nQ74mudMbAbX50p,Contact,,003nQ74mudMbAbX50p,jason.murphy@johnson-carlson.com,jason.murphy@johnson-carlson.com,0017tO4fJHS64k2k59,Jason,Murphy,VP Security,Security Executive,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000323,003ngnrz1dHRhHDprW,Contact,00Q3tsd73P2y00oJFh,003ngnrz1dHRhHDprW,pamela.moore@outlook.com,pamela.moore@outlook.com,001DpLm4IWxHwqFEg8,Pamela,Moore,Director Security Operations,Security Leadership,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000324,003nm6YqUxAmnZTllX,Contact,,003nm6YqUxAmnZTllX,april.williams@hendersonramirezandlewis.com,april.williams@hendersonramirezandlewis.com,001NgAC72qFl41sNLj,April,Williams,Director of Information Security,Security Leadership,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000325,003nwo9aPkCJK8CiRl,Contact,,003nwo9aPkCJK8CiRl,catherine.dixon@campbell-clark.com,catherine.dixon@campbell-clark.com,001piAMozPf8eGF9Iy,Catherine,Dixon,,,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000326,003nx3iUhK4OlR5eHv,Contact,,003nx3iUhK4OlR5eHv,james.perez@johnston-odonnell.com,james.perez@johnston-odonnell.com,001iYeJA7oqtXRTtqe,James,Perez,,Security Executive,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000327,003oDh6CpwL7SWktJ5,Contact,,003oDh6CpwL7SWktJ5,anthony.gonzalez@holmeswilliamsandwright.com,anthony.gonzalez@holmeswilliamsandwright.com,001w6AQOfMXSfjSNTt,Anthony,Gonzalez,Threat Analyst,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000328,003ooJeTY8HhO6kGL7,Contact,00QL39iyOOe6mRY31B,003ooJeTY8HhO6kGL7,tony.pearson@castillonadsons.com,tony.pearson@castillonadsons.com,001D04wzInjq5Jzjux,Tony,Pearson,,,VP,"Lead,Contact",True,True,True,True,True,False,0.9
MP00000000000329,003oozm3eKdBnLlxCm,Contact,,003oozm3eKdBnLlxCm,sydney.baker@smithmontoyaandevans.com,sydney.baker@smithmontoyaandevans.com,001q4jB6nBvbdFo9xb,Sydney,Baker,,Security Management,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000330,003osmhCXTmMzcvXnN,Contact,00Qh1uznmdJ8GfSLWR,003osmhCXTmMzcvXnN,timothy.morales@coleplc.com,timothy.morales@coleplc.com,001pxYyhIKHQI7CRBs,Timothy,Morales,VP Cybersecurity,,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000331,003pMsyw8IJqF52itG,Contact,,003pMsyw8IJqF52itG,stephen.solis@smith-bowen.com,stephen.solis@smith-bowen.com,001Y7gbtP7ySeQMgV0,Stephen,Solis,,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000332,003pOaUVgAk7Gdp0CX,Contact,,003pOaUVgAk7Gdp0CX,patricia.miller@meadowsplc.com,patricia.miller@meadowsplc.com,0015qOpx4kysRoORaD,Patricia,Miller,Senior SOC Analyst,,,Contact,False,True,False,False,False,False,1.0
MP00000000000333,003pcMdK3nLh7fLxVO,Contact,,003pcMdK3nLh7fLxVO,monica.garrison@martinroseandobrien.com,monica.garrison@martinroseandobrien.com,001tUJrhQR6FEecAtp,Monica,Garrison,,,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000334,003pj9bnRn2BYjs71D,Contact,00Q4RIUHyRmfL2zqSH,003pj9bnRn2BYjs71D,anthony.robertson@williamsmedinaandmoore.com,anthony.robertson@williamsmedinaandmoore.com,001ZRcZufpwFPq9bzC,Anthony,Robertson,IT Security Manager,,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000335,003q1GNLLKv0MYRsMf,Contact,,003q1GNLLKv0MYRsMf,kathryn.ryan@dyerpotterandmack.com,kathryn.ryan@dyerpotterandmack.com,001nuVxUZpfbH9vOWO,Kathryn,Ryan,,Security Management,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000336,003qMyeuPH7M3EHMoQ,Contact,,003qMyeuPH7M3EHMoQ,lindsay.blair@stanleytuckerandlee.com,lindsay.blair@stanleytuckerandlee.com,001TYIKIuhvPU1S8Lv,Lindsay,Blair,Security Analyst,Security Operations,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000337,003qNOSIOFkYtWx7pq,Contact,,003qNOSIOFkYtWx7pq,christopher.walker@lewiskennedyandsantana.com,christopher.walker@lewiskennedyandsantana.com,001L2lVSID1u7a67h9,Christopher,Walker,,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000338,003qUxAmnZTllXb8oB,Contact,00Q2n65OM48mRkyAqf,003qUxAmnZTllXb8oB,tammy.mcdaniel@brownhughesandmills.com,tammy.mcdaniel@brownhughesandmills.com,001ltn3Wd9GV98gOqY,Tammy,Mcdaniel,Director of Information Security,,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000339,003qVkVEVfMNz7xcmx,Contact,"00QdNJMDmhQGz1j9v9,00QssjRRkwn9XoEwJC",003qVkVEVfMNz7xcmx,audrey.harrison@vendorsystems.com,audrey.harrison@vendorsystems.com,001pCLxb0lnXv2Rra6,Audrey,Harrison,IT Security Manager,Security Management,Manager,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000340,003qgATtLFxJpRa5HS,Contact,,003qgATtLFxJpRa5HS,joshua.walker@burkemartinezandriggs.com,joshua.walker@burkemartinezandriggs.com,001Ybd3Bh4ZucCkJYy,Joshua,Walker,Cybersecurity Manager,Security Management,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000341,003rIAeq6wy442hkJP,Contact,00Qkxsn1KESY6hki8L,003rIAeq6wy442hkJP,ashley.alvarez@leonardkellerandjennings.com,ashley.alvarez@leonardkellerandjennings.com,001ZEOQpY7NEkXkSE4,Ashley,Alvarez,,Security Executive,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000342,003rMMfNKKkM3u5c1f,Contact,"00QZlPMpQvhxKkZssT,00QhteCGhZIKViF1ZG",003rMMfNKKkM3u5c1f,christopher.wright@shepherd.com,christopher.wright@shepherd.com,001r4Eh0C3BfQ0tveH,Christopher,Wright,SOC Analyst,Security Management,,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000343,003ragiqwzcdIwrxBI,Contact,,003ragiqwzcdIwrxBI,joseph.wright@russell-daniels.com,joseph.wright@russell-daniels.com,001g2luCq1GNLLKv0M,Joseph,Wright,,Security Operations,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000344,003rj3Ofx7LMooj84u,Contact,,003rj3Ofx7LMooj84u,elizabeth.mcmillan@harveydavisandcrane.com,elizabeth.mcmillan@harveydavisandcrane.com,001D04wzInjq5Jzjux,Elizabeth,Mcmillan,Security Analyst,Security Operations,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000345,003rohwHuPpUV0lLi1,Contact,,003rohwHuPpUV0lLi1,anne.robinson@higginsstricklandandmartin.com,anne.robinson@higginsstricklandandmartin.com,0013Vpazov026aO0Tg,Anne,Robinson,,,,Contact,False,True,False,False,False,False,1.0
MP00000000000346,003rqtHioRRdzHzmA4,Contact,,003rqtHioRRdzHzmA4,robert.johnson@schmidthansenandstewart.com,robert.johnson@schmidthansenandstewart.com,001xsyf348JkxisEdA,Robert,Johnson,,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000347,003s1XDeUnPPy0Ifyq,Contact,,003s1XDeUnPPy0Ifyq,maria.montgomery@carlson-cruz.com,maria.montgomery@carlson-cruz.com,001ioRRdzHzmA4KR1V,Maria,Montgomery,Chief Security Officer,Security Executive,,Contact,False,True,False,False,False,False,1.0
MP00000000000348,003s4RSnE9I9egVuBp,Contact,,003s4RSnE9I9egVuBp,susan.sanders@cortezllc.com,susan.sanders@cortezllc.com,00195e5bzVV8OA9x14,Susan,Sanders,SOC Analyst,,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000349,003s4nlTUU4RRyotrC,Contact,,003s4nlTUU4RRyotrC,alexander.le@hurstfreemanandnelson.com,alexander.le@hurstfreemanandnelson.com,0017W491h1pSZVPEJq,Alexander,Le,,Security Operations,,Contact,False,True,False,False,False,False,1.0
MP00000000000350,003s7NAxvpCPZygFP0,Contact,,003s7NAxvpCPZygFP0,jason.anderson@harris-walters.com,jason.anderson@harris-walters.com,001DN8pbWvTMVTucHY,Jason,Anderson,,Security Operations,VP,Contact,False,True,False,False,False,False,1.0
MP00000000000351,003sAFT0qFhU6BJavo,Contact,00QzN3MMBvYOW2fHyS,003sAFT0qFhU6BJavo,henry.miller@stewartltd.com,henry.miller@stewartltd.com,001zNmREpOaUVgAk7G,Henry,Miller,Director Security Operations,Security Leadership,Director,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000352,003sJ7m1D6wxDALAj7,Contact,,003sJ7m1D6wxDALAj7,melissa.short@orphan-enterprise.com,melissa.short@orphan-enterprise.com,,Melissa,Short,,,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000353,003sM2wleOV911xCZk,Contact,"00QnKktQhT66y97cL5,00QuXMZ5f0pKGytvuk",003sM2wleOV911xCZk,anthony.rogers@nelsongroup.com,anthony.rogers@nelsongroup.com,001xG7YXipN2Ig00rV,Anthony,Rogers,Security Operations Manager,Security Operations,Manager,"Lead,Contact",True,True,True,True,True,False,0.9
MP00000000000354,003sR1S6NmMsvP8O7F,Contact,,003sR1S6NmMsvP8O7F,robert.ramirez@walker-jones.com,robert.ramirez@walker-jones.com,001YHyNZQeRT0dfACL,Robert,Ramirez,Senior SOC Analyst,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000355,003smKVcbmk2SvIlb0,Contact,,003smKVcbmk2SvIlb0,debra.harrington@orphan-enterprise.com,debra.harrington@orphan-enterprise.com,,Debra,Harrington,Cybersecurity Manager,,Individual Contributor,Contact,False,True,False,False,False,False,1.0
MP00000000000356,003t32JrlVFyUhGA6c,Contact,,003t32JrlVFyUhGA6c,brian.silva@suarezllc.com,brian.silva@suarezllc.com,001Z2cuVixkZVYkBzP,Brian,Silva,Chief Security Officer,,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000357,003t9SGVZe8NBQv2WN,Contact,,003t9SGVZe8NBQv2WN,nancy.edwards@andersongroup.com,nancy.edwards@andersongroup.com,001RCQ5WMO5AHO4Zek,Nancy,Edwards,Security Analyst,,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000358,003tE9A4mqbWrINcSW,Contact,,003tE9A4mqbWrINcSW,melissa.jones@williamsandsons.com,melissa.jones@williamsandsons.com,001qWCA79ISjs8JHUd,Melissa,Jones,,Security Management,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000359,003tKbs9M9BjcYmxU0,Contact,,003tKbs9M9BjcYmxU0,martha.warner@rossrobinsonandbright.com,martha.warner@rossrobinsonandbright.com,001zNmREpOaUVgAk7G,Martha,Warner,Information Security Manager,Security Operations,,Contact,False,True,False,False,False,False,1.0
MP00000000000360,003tgH6chve15Omk9o,Contact,00QvGQYAbJaZbnAqnP,003tgH6chve15Omk9o,heather.contreras@chavezcarneyandhammond.com,heather.contreras@chavezcarneyandhammond.com,001TYIKIuhvPU1S8Lv,Heather,Contreras,,,C-Suite,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000361,003tgatwqilBIzbvfL,Contact,,003tgatwqilBIzbvfL,nancy.baker@edwardsbakerandanderson.com,nancy.baker@edwardsbakerandanderson.com,001Ze11MFCIX3BYOtD,Nancy,Baker,,Security Management,,Contact,False,True,False,False,False,False,1.0
MP00000000000362,003tj8b8rhBafanAWE,Contact,,003tj8b8rhBafanAWE,pamela.sanchez@harris-walters.com,pamela.sanchez@harris-walters.com,001DN8pbWvTMVTucHY,Pamela,Sanchez,Director of Information Security,Security Leadership,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000363,003tuNc6GpNm31nhNu,Contact,,003tuNc6GpNm31nhNu,robert.silva@rodriguezllc.com,robert.silva@rodriguezllc.com,0018GrgmolaHr8IRh1,Robert,Silva,,,Manager,Contact,False,True,False,False,False,False,1.0
MP00000000000364,003tyM0KFFEIDbugzt,Contact,,003tyM0KFFEIDbugzt,anna.baker@johnston-odonnell.com,anna.baker@johnston-odonnell.com,001iYeJA7oqtXRTtqe,Anna,Baker,SOC Analyst,Security Operations,,Contact,False,True,False,False,False,False,1.0
MP00000000000365,003tyVJEIHDIjdqKxP,Contact,,003tyVJEIHDIjdqKxP,christopher.robertson@marshall-petersen.com,christopher.robertson@marshall-petersen.com,0016ygsij6X7Ok8R5W,Christopher,Robertson,Senior SOC Analyst,Security Operations,C-Suite,Contact,False,True,False,False,False,False,1.0
MP00000000000366,003u2IWHuJlkTVtyo0,Contact,00QnufaWJN30cpN7Iz,003u2IWHuJlkTVtyo0,vanessa.owens@collier-davies.com,vanessa.owens@collier-davies.com,001ITGgrscAXCg4KbF,Vanessa,Owens,,Security Executive,VP,"Lead,Contact",True,True,True,False,True,False,0.9
MP00000000000367,003u8JiZXVKuhizRIB,Contact,,003u8JiZXVKuhizRIB,darlene.ross@bryantgroup.com,darlene.ross@bryantgroup.com,001gatwqilBIzbvfLu,Darlene,Ross,SOC Analyst,Security Operations,Director,Contact,False,True,False,False,False,False,1.0
MP00000000000368,003u8zF9OHzlwUMVmI,Contact,00QVYJVkGBr9BY8Dzt,003u8zF9OHzlwUMVmI,security@wheelerharveyandbarnes.com,security@wheelerharveyandbarnes.com,001MPMDEaIaGr8bYPX,Brandy,Mills,,Security Leadership,,"Lead,Contact",True,True,True,False,False,True,1.0
