lead_id,email,first_name,last_name,title,company,job_persona,job_level,lead_status,lead_source,has_opted_out,email_bounced,mkto_lead_score,is_converted,converted_contact_id,phone,industry,true_entry_date,created_date,mql_date
00Q1OZNVUPV0fGjWJN,angelica.maxwell@rhodes-powell.com,Angelica,Maxwell,Information Security Manager,Rhodes-Powell,Security Management,Manager,MQL,Enterprise Event,False,False,55,False,,997-467-7622x827,Cybersecurity,2026-04-11 14:41:08,2026-05-15 03:00:00,2026-04-17 15:41:08
00QYsi8zI6zR9DyhV8,stanley.johnson@palmerriceandbenson.com,Stanley,Johnson,,"Palmer, Rice and Benson  ",Security Operations,,MQL,Webinar,False,False,33,False,,(685)219-6115,Cybersecurity,2026-04-04 09:55:08,2026-05-15 03:00:00,2026-04-23 14:55:08
00QGOIbYravzP83JAb,kevin.tucker@hernandezwatsonandritter.com,Kevin,Tucker,Director of Cybersecurity,"Hernandez, Watson and Ritter  ",Security Leadership,Director,MQL,Paid Search,False,False,82,False,,(929)260-4432,,2026-01-10 08:01:08,2026-05-15 03:00:00,2026-01-22 13:01:08
00QZaDAPQjlGJ8Uplq,monica.butler@kelleyinc.com,Monica,Butler,Director of Cybersecurity,Kelley Inc,,Director,Working,Webinar,False,True,,False,,001-449-975-6792,Cybersecurity,2026-04-18 04:49:08,2026-04-18 04:49:08,
00Q0Ay2ddZVFePYu80,jessica.davis@contreras-hernandez.com,Jessica,Davis,,contreras-hernandez,,Individual Contributor,Open,Webinar,False,False,70,False,,+1-496-263-6580x741,Cybersecurity,2026-03-09 19:08:08,2026-05-15 03:00:00,
00QNmKBziTnrbEBrkS,deanna.schneider@mccoyingramandparker.com,Deanna,Schneider,Director of Cybersecurity,"Mccoy, Ingram and Parker",Security Leadership,Director,Open,Executive Dinner,False,False,83,False,,,,2026-05-06 20:42:08,2026-05-06 20:42:08,
00QDxcjRLVqyGHemmo,amber.todd@leeplc.com,Amber,Todd,SOC Analyst,Le ePLC,,Individual Contributor,Open,Direct Inbound,False,False,61,False,,001-283-678-0182,Cybersecurity,2026-02-01 20:24:08,2026-05-15 03:00:00,
00QkgLagUoFPiEJvhn,mary.riley@sanchezltd.com,Mary,Riley,,Sanchez Ltd,Security Operations,Individual Contributor,Converted,Direct Inbound,False,False,32,True,003F8fr9ompgDgiCXP,789-856-9070,Technology,2026-03-09 19:28:08,2026-05-15 03:00:00,2026-03-21 23:28:08
00QakfEYHlMq5AJvZW,logan.scott@perryplc.com,Logan,Scott,Information Security Director,Perry PLC,,,MQL,Webinar,False,False,64,False,,418-624-2241,Cybersecurity,2026-01-19 15:03:08,2026-05-15 03:00:00,
00QU7bWKSAQ9CRy6oz,susan.white@gmail.com,Susan,White,Director of Cybersecurity,Gregory-Brown,Security Leadership,Director,Working,Direct Inbound,False,False,61,False,,001-204-561-5265x461,,2026-04-03 00:15:08,2026-05-15 03:00:00,
00Q9QOau96QzjeO6eJ,joel.romero@goodwinlpc.com,Joel,Romero,,Goodwin LPC,,VP,Open,Webinar,False,False,88,False,,261.640.5786x17063,Technology,2026-03-31 06:58:08,2026-05-15 03:00:00,
00QHbj3cucLTPH8LQF,angela.glover@richmondleonardandsanchez.com,Angela,Glover,,"RICHMOND, LEONARD AND SANCHEZ",Security Management,,Working,Direct Inbound,False,False,77,False,,896-971-8325x8238,Finance,2025-12-16 18:19:08,2025-12-16 18:19:08,
00QF7UcOf5oHBDH8l5,susan.oliver@smithgroup.com,Susan,Oliver,Cyber Security Analyst,Smith Group,Security Operations,,Open,Webinar,False,True,61,False,,+1-620-207-4946x5398,Cybersecurity,2026-02-21 03:28:08,2026-05-15 03:00:00,
00QBE0ZiFm9cNtGylM,chad.davis@stevensonplc.com,Chad,Davis,,stevenson plc,Security Operations,,Working,Direct Inbound,False,False,66,False,,001-912-684-6398x554,Technology,2026-02-21 20:58:08,2026-05-15 03:00:00,
00QcPk3kU0qlGCyiZL,matthew.stevens@bates.com,Matthew,Stevens,,Bates,,,Converted,Webinar,False,False,80,True,003vkeQuHu9D4vkJzK,+1-950-820-9700x268,Cybersecurity,2026-04-04 14:03:08,2026-05-15 03:00:00,2026-04-22 15:03:08
00QGWwn9FIyw7Eqx0u,amanda.stafford@millermcdowellandcurtis.com,Amanda,Stafford,IT Security Manager,"Miller, Mcdowell and Curtis",Security Management,Manager,Open,Webinar,False,False,83,False,,+1-971-256-9562x01753,Technology,2025-12-09 03:45:08,2025-12-09 03:45:08,
00QhDEcGRKqcZntuCu,erin.fletcher@vendorsystems.com,Erin,Fletcher,,PAUL LLC,,Manager,Disqualified,Webinar,False,False,-9,False,,619.943.3750,Energy,2026-01-28 20:43:08,2026-05-15 03:00:00,
00QXBtaM7j1XrVfWkx,lori.foster@mannclarkandgonzalez.com,Lori,Foster,Security Operations Manager,"Mann, Clark and Gonzalez",Security Management,,Open,Paid Search,False,False,52,False,,498-372-8399x921,Cybersecurity,2026-05-29 12:14:08,2026-05-15 03:00:00,
00QG1vkiuYYAduVFXB,melissa.ibarra@partnerconsulting.com,Melissa,Ibarra,Solutions Engineer,Green PLC,Partner / Channel,,Working,Cold Outreach,False,False,56,False,,001-843-808-9487x0605,Energy,2025-12-10 12:03:08,2026-05-15 03:00:00,
00QAw1W0rFsMhfQ9b5,tyler.holmes@martinez-holmes.com,Tyler,Holmes,,martinez-holmes,Security Operations,,Working,Webinar,False,False,72,False,,8305468750,Technology,2026-05-12 13:29:08,2026-05-12 13:29:08,
00Q9hutmuDGNATQrrG,anthony.mclaughlin@miller-armstrong.com,Anthony,Mclaughlin,IT Security Manager,Miller-Armstrong,Security Management,Manager,Working,Direct Inbound,True,False,67,False,,001-861-233-2541x107,Cybersecurity,2026-02-04 23:47:08,2026-05-15 03:00:00,
00QNjawFTkwm7GXkHY,john.wells@vendorsystems.com,John,Wells,Recruiter,"Robles, Mcconnell and Pittman",Non-Prospect,,Nurture,Enterprise Event,False,False,0,False,,205-283-1997x17911,Cybersecurity,2025-12-21 10:58:08,2026-05-15 03:00:00,
00QafpqjSCbkDGfCW3,calvin.anderson@edwards-abbott.com,Calvin,Anderson,SOC Analyst,Edwards-Abbott,Security Operations,Individual Contributor,MQL,Webinar,False,True,48,False,,,,2026-05-22 10:28:08,2026-05-15 03:00:00,2026-05-30 20:37:08
00QPC3ITyIlBhDdQmW,ryan.garcia@brown-bishop.com,Ryan,Garcia,Information Security Analyst,Brown-Bishop,,,Open,Webinar,True,False,67,False,,5802466196,,2026-01-05 01:24:08,2026-05-15 03:00:00,
00Q7TXOKNoIokORpJ3,nichole.harvey@reyes-pope.com,Nichole,Harvey,,Reyes-Pope,Security Operations,Individual Contributor,Working,Enterprise Event,False,False,22,False,,407-685-9311x09193,Finance,2026-01-24 13:27:08,2026-05-15 03:00:00,
00Q6JqpYWLSlBZ1Blk,sean.sanchez@fisher-hardy.com,Sean,Sanchez,,fisher-hardy,,Individual Contributor,Working,Direct Inbound,False,False,22,False,,4024496854,Cybersecurity,2026-05-02 14:06:08,2026-05-02 14:06:08,
00Qi66GibP8iwTTdlc,miguel.smith@partnerconsulting.com,Miguel,Smith,,Parker-Cooper,Partner / Channel,,Working,Paid Search,False,False,52,False,,001-520-538-8065,Finance,2026-01-22 03:42:08,2026-05-15 03:00:00,
00QnTRxFlNydZU9Vmr,elizabeth.neal@kerrgloverandpeterson.com,Elizabeth,Neal,,"Kerr, Glover and Peterson",,,Working,Webinar,False,False,33,False,,995.299.5946x521,,2026-05-13 08:44:08,2026-05-13 08:44:08,
00Q2J5fWNk56UPfmr1,jeffrey.hall@robinson-smith.com,Jeffrey,Hall,Security Analyst,Robinson-Smith,Security Operations,Individual Contributor,Working,Webinar,True,False,N/A,False,,+1-333-775-6362x050,Cybersecurity,2026-05-07 01:30:08,2026-05-15 03:00:00,
00QjjmhQRCCOdLUfgy,kelly.lee@spencer.com,Kelly,Lee,,Spencer,,Manager,Working,Enterprise Event,False,False,69,False,,001-650-403-3423,Finance,2026-01-15 05:38:08,2026-05-15 03:00:00,
00QUnslxmalOPsGjWk,james.thompson@abbott-sanchez.com,James,Thompson,,abbott-sanchez,Security Operations,Individual Contributor,Working,Webinar,False,False,51,False,,710-426-1534x735,Cybersecurity,2026-01-02 23:17:08,2026-05-15 03:00:00,
00Qrh0KRw7S0eUOXnP,natalie.jones@rowlandcuevasandkeith.com,Natalie,Jones,Senior Security Analyst,"Rowland, Cuevas and Keith",,,Nurture,Webinar,False,False,54,False,,,Finance,2026-04-24 12:25:08,2026-05-15 03:00:00,
00Quwt5nb63Wb95Awk,laura.lee@outlook.com,Laura,Lee,,Andrade and Sons,,Manager,SQL,Direct Inbound,False,False,56,False,,(755)596-3099x3842,,2026-02-10 02:36:08,2026-05-15 03:00:00,2026-02-23 05:36:08
00QG6gt7j2NaR1cdbw,monique.york@sotollc.com,Monique,York,Vice President Information Security,Soto LLC,Security Executive,VP,Open,Direct Inbound,False,False,87,False,,001-873-717-9128,Technology,2026-02-25 06:00:08,2026-02-25 06:00:08,
00QxAkpDgZpAgIVXFc,jennifer.fox@stone-white.com,Jennifer,Fox,,Stone-White,Security Operations,Individual Contributor,Working,Referral,False,False,N/A,False,,877.549.6903x3373,Cybersecurity,2026-05-07 05:27:08,2026-05-15 03:00:00,
00QagTwgK1gvdfFzgd,eric.kirby@yahoo.com,Eric,Kirby,VP Cybersecurity,coleman-bennett,Security Executive,VP,MQL,Enterprise Event,False,False,83,False,,981-721-4785x390,Technology,2026-02-17 15:30:08,2026-05-15 03:00:00,
00Qv1PBRKEmIu9XWLj,michael.jimenez@hayes-reynolds.com,Michael,Jimenez,Information Security Director,Hayes-Reynolds,,Director,Converted,Paid Search,True,False,63,True,003b8yAtuKUXdKPhpb,,Technology,2026-03-30 15:53:08,2026-05-15 03:00:00,2026-04-14 15:53:08
00QH6eSU1Nqap9eWcL,jesus.brewer@reyes-white.com,Jesus,Brewer,Information Security Analyst,Reyes-White,,,MQL,Direct Inbound,False,False,42,False,,(714)288-8143x111,Technology,2026-01-24 00:23:08,2026-05-15 03:00:00,2026-02-13 01:23:08
00QQYxIszxgnrdDqok,kevin.ochoa@gonzalezgonzalezandmurphy.com,Kevin,Ochoa,,"Gonzalez, Gonzalez and Murphy",,,Converted,Executive Dinner,False,False,,True,003S4kA9ObCFYHkfdj,+1-243-992-8404x45669,Technology,2026-05-01 01:09:08,2026-05-15 03:00:00,2026-05-01 02:09:08
00QXMf566XoQUJK2WB,raymond.perez@partnerconsulting.com,Raymond,Perez,,"HUNT, JUAREZ AND HERNANDEZ",,,Working,Webinar,False,False,47,False,,001-837-838-9877x5153,Finance,2025-12-21 02:19:08,2026-05-15 03:00:00,
00QY0853siUB2wF5JB,anthony.taylor@gonzalesplc.com,Anthony,Taylor,IT Security Manager,Gonzales PLC,Security Management,Manager,MQL,Direct Inbound,False,False,62,False,,(840)675-5366,Technology,2026-03-10 04:55:08,2026-03-10 04:55:08,2026-03-12 06:55:08
00QfKfOfj3PKXLA4jT,antonio.taylor@matthews-bradley.com,Antonio,Taylor,Threat Intelligence Analyst,Matthews-Bradley,,Individual Contributor,Working,Webinar,False,False,23,False,,399-799-6636x18637,Cybersecurity,2026-04-30 11:40:08,2026-05-15 03:00:00,
00QAvc3Nkr3QIuxg5K,george.leonard@haydenfowlerandtorres.com,George,Leonard,IT Security Manager,"Hayden, Fowler and Torres",,,Working,Cold Outreach,False,True,55,False,,(609)570-2316,Cybersecurity,2026-02-21 03:22:08,2026-05-15 03:00:00,
00QAqFjBjuxj5JpNrH,chad.brown@carterplc.com,Chad,Brown,,Carter PLC,,Individual Contributor,Nurture,Direct Inbound,False,False,36,False,,502.456.6212x86716,Cybersecurity,2026-04-02 01:35:08,2026-04-02 01:35:08,
00QqD9UBJAMdsnZKUS,elizabeth.moore@collinsltd.com,Elizabeth,Moore,Information Security Analyst,Collins Ltd,,Individual Contributor,MQL,Enterprise Event,False,False,25,False,,001-449-938-7430,Technology,2026-01-28 21:11:08,2026-01-28 21:11:08,2026-01-29 02:11:08
00Q4tFyWR4w7UEqMAO,lindsey.fox@summersplc.com,Lindsey,Fox,Cyber Security Manager,Summers PLC,Security Management,,MQL,Cold Outreach,False,False,64,False,,001-777-679-0147,Cybersecurity,2026-05-14 04:29:08,2026-05-15 03:00:00,2026-05-22 13:29:08
00QNH7T1CIgeqG9W0M,gregory.wright@vendorsystems.com,Gregory,Wright,Sales Engineer,Austin-Patrick,Non-Prospect,,Disqualified,Enterprise Event,False,False,-3,False,,+1-667-362-9160x324,Technology,2026-03-27 22:00:08,2026-05-15 03:00:00,
00QB5xt3fvqtOgMSQd,robert.gill@barberbarreraandkerr.com,Robert,Gill,Vice President Information Security,"Barber, Barrera and Kerr",,,Open,Webinar,False,False,75,False,,,,2026-01-29 18:10:08,2026-05-15 03:00:00,
00QZHVYmtzRhFqxdEd,karina.gordon@carneyinc.com,Karina,Gordon,Director Security Operations,Carney Inc,,Director,Working,Cold Outreach,False,False,79,False,,,Finance,2026-02-22 22:42:08,2026-05-15 03:00:00,
00Q1MAzuBkY5t1EBHb,jared.williams@ortiz-martin.com,Jared,Williams,Cyber Security Manager,Ortiz-Martin,Security Management,Manager,Open,Direct Inbound,False,False,64,False,,2176656360,Finance,2026-03-29 09:21:08,2026-05-15 03:00:00,
00QW0lzRdyuLodRPjl,mark.goodman@fletcher.com,Mark,Goodman,,Fletcher,,Manager,SQL,Paid Search,False,False,83,False,,371.418.3727x4220,Cybersecurity,2026-01-29 11:12:08,2026-05-15 03:00:00,2026-02-02 23:12:08
00Qber8f40YpXN9a4H,gary.powers@martinez-figueroa.com,Gary,Powers,,Martinez-Figueroa,Security Leadership,Director,Working,Enterprise Event,False,False,91,False,,5429752308,,2026-05-10 15:01:08,2026-05-10 15:01:08,
00QBWaXB9zqkYeT5dG,elaine.keller@williamswaltersandmills.com,Elaine,Keller,,"Williams, Walters and Mills",Security Management,Manager,Converted,Webinar,False,False,67,True,0038NwqFthIUF2wU6c,564-570-9006,Cybersecurity,2026-01-14 19:08:08,2026-05-15 03:00:00,2026-02-01 00:08:08
00QswOujm2g6jSBVMT,allen.johnson@kerr-gonzalez.com,Allen,Johnson,Threat Intelligence Analyst,Kerr-Gonzalez,,Individual Contributor,SQL,Enterprise Event,False,False,36,False,,8533131220,Cybersecurity,2026-04-08 12:55:08,2026-05-15 03:00:00,2026-04-17 22:55:08
00QEb1IxkeDSOd0Lxp,colleen.villa@morris-sims.com,Colleen,Villa,,Morris-Sims,Security Leadership,,Working,Enterprise Event,False,False,57,False,,(861)533-1552x0650,Cybersecurity,2026-01-11 03:44:08,2026-01-11 03:44:08,
00Qo02a11WTFSyDr40,joshua.hanson@robinson-barrett.com,Joshua,Hanson,,Robinson-Barrett,,,Working,Enterprise Event,False,False,88,False,,4136649718,Finance,2026-01-14 13:45:08,2026-05-15 03:00:00,
00QeLnRIaQUXPoKjCF,heather.gregory@greeneltd.com,Heather,Gregory,SecOps Manager,Greene Ltd,Security Management,Manager,Working,Enterprise Event,False,False,70,False,,001-525-225-7150x99768,Cybersecurity,2026-04-20 21:59:08,2026-05-15 03:00:00,
00QtJiDrBixcfTLUxp,kyle.rojas@smithinc.com,Kyle,Rojas,,Smith Inc,,Individual Contributor,Converted,Paid Search,False,False,41,True,003OEyY6J8GFdJ5khY,,Technology,2026-01-05 17:28:08,2026-05-15 03:00:00,
00Q3bQxAh4FNPIXDxa,devin.jimenez@harvey.com,Devin,Jimenez,,Harvey,,Individual Contributor,MQL,Webinar,False,False,39,False,,426.630.3975,Finance,2026-01-09 10:38:08,2026-05-15 03:00:00,2026-01-19 20:38:08
00QKUWrWVIitz8tPga,abigail.madden@schneider-hodges.com,Abigail,Madden,Security Analyst,Schneider-Hodges,,Individual Contributor,Nurture,Cold Outreach,False,False,25,False,,+1-840-735-5338x0339,Technology,2026-03-06 21:00:08,2026-03-06 21:00:08,
00Qu3cA3yqe4yx1RR3,calvin.vasquez@ramosinc.com,Calvin,Vasquez,VP Cybersecurity,ramos inc,Security Executive,VP,Nurture,Executive Dinner,False,False,89,False,,502.532.1298,Cybersecurity,2026-03-23 01:07:08,2026-03-23 01:07:08,
00QwImAmIxSJzyCaoA,jennifer.sanchez@millerhardyandcollins.com,Jennifer,Sanchez,Chief Information Security Officer,"Miller, Hardy and Collins",,C-Suite,Converted,Paid Search,False,False,88,True,,(993)344-9734,Finance,2026-02-25 02:10:08,2026-05-15 03:00:00,2026-03-02 07:10:08
00Qse0V8J56WwF8hEs,scott.wagner@sanders-jackson.com,Scott,Wagner,,Sanders-Jackson,Security Management,Manager,Working,Paid Search,False,False,65,False,,,Technology,2025-12-16 03:28:08,2026-05-15 03:00:00,
00QK6Bki6uKBY24qTq,timothy.gill@hamiltonmooreandmckay.com,Timothy,Gill,,"Hamilton, Moore and Mckay",Security Operations,Individual Contributor,SQL,Webinar,False,False,28,False,,(814)998-2824x67474,Cybersecurity,2026-01-21 16:37:08,2026-05-15 03:00:00,2026-02-08 18:37:08
00QEaJ6dNnRvrdkZr1,taylor.moore@cookltd.com,Taylor,Moore,SecOps Manager,Cook Ltd,Security Management,,Working,Referral,True,False,73,False,,700.885.7666,,2026-01-16 23:39:08,2026-05-15 03:00:00,
00QQSoiAy55XxDdvIR,charles.dyer@parker-archer.com,Charles,Dyer,Security Operations Manager,PARKER-ARCHER,Security Management,Manager,Working,Direct Inbound,False,False,60,False,,969-723-6458,Technology,2025-12-13 18:17:08,2026-05-15 03:00:00,
00Q2UoYXdJmceAta7p,john.woods@browncruzandcoleman.com,John,Woods,Threat Intelligence Analyst,"BROWN, CRUZ AND COLEMAN",,Individual Contributor,MQL,Enterprise Event,False,False,22,False,,(202)349-7243x992,Cybersecurity,2025-12-16 15:46:08,2026-05-15 03:00:00,2026-01-03 23:46:08
00QJ1zip7VzT7XFiDX,raymond.willis@newman.com,Raymond,Willis,Security Analyst,Newman,,Individual Contributor,Working,Webinar,False,False,28,False,,883-662-6448,,2026-01-06 22:58:08,2026-05-15 03:00:00,
00Qe3n2XwpVZu4Ad18,christopher.fields@jenkinswalterandluna.com,Christopher,Fields,IT Security Manager,"Jenkins, Walter and Luna  ",Security Management,,SQL,Enterprise Event,False,False,82,False,,001-852-643-6402x70116,Technology,2026-01-12 04:25:08,2026-05-15 03:00:00,2026-01-29 08:25:08
00Qo5XN0zicuBBrdwM,dennis.tucker@jordanthompsonandlopez.com,Dennis,Tucker,Cyber Security Manager,"Jordan, Thompson and Lopez",Security Management,,Working,Paid Search,False,False,69,False,,,,2026-03-06 10:31:08,2026-05-15 03:00:00,
00Qtb9go69CFyLQiXR,jacob.brown@fryhayesandolsen.com,Jacob,Brown,IT Security Manager,"fry, hayes and olsen",Security Management,Manager,Working,Enterprise Event,False,False,60,False,,(634)367-9121,Finance,2026-04-01 09:45:08,2026-05-15 03:00:00,
00Q6Q93Pl3W3w7a1VR,anthony.young@partnerconsulting.com,Anthony,Young,,Martinez-Brown,Partner / Channel,,Working,Webinar,False,False,42,False,,610.904.0901x3806,Manufacturing,2026-03-02 23:54:08,2026-05-15 03:00:00,
00QNMbr7EVR0CI5RKw,matthew.maldonado@vendorsystems.com,Matthew,Maldonado,,Sherman-Munoz,,Manager,Disqualified,Paid Search,False,False,-3,False,,,Technology,2025-12-08 01:24:08,2026-05-15 03:00:00,
00QaQJav62AFRVdHM4,shelley.ortega@competitorsec.com,Shelley,Ortega,Security Researcher,Key-Montoya,,Individual Contributor,Disqualified,Webinar,False,False,-5,False,,(690)555-1076x2091,Healthcare,2026-03-29 08:54:08,2026-05-15 03:00:00,
00Qwed7JJNyA4ZdHSD,molly.robertson@hayes-parks.com,Molly,Robertson,,Hayes-Parks,Security Management,Manager,Open,Webinar,False,False,61,False,,+1-330-750-5057x39769,Technology,2026-04-04 23:25:08,2026-05-15 03:00:00,
00QK7xnaEx0junNZen,thomas.barrett@crosby-david.com,Thomas,Barrett,Chief Security Officer,CROSBY-DAVID,Security Executive,C-Suite,MQL,Executive Dinner,False,False,86,False,,001-916-349-3289x802,Technology,2025-12-21 14:55:08,2026-05-15 03:00:00,2026-01-09 01:55:08
00QnufaWJN30cpN7Iz,vanessa.owens@collier-davies.com,Vanessa,Owens,,collier-davies,Security Executive,VP,Converted,Enterprise Event,False,False,87,True,003u2IWHuJlkTVtyo0,417.783.3321x160,Cybersecurity,2025-12-24 20:19:08,2026-05-15 03:00:00,2026-01-04 03:19:08
00QlaRCvlp83Rh4hX0,jonathan.alvarez@gmail.com,Jonathan,Alvarez,,Miranda-Robinson,Security Leadership,,Working,Paid Search,True,False,77,False,,,Cybersecurity,2026-04-17 18:15:08,2026-05-15 03:00:00,
00QhJEawfggBHuIT2J,jessica.davis@martineztaylorandnichols.com,Jessica,Davis,Cyber Security Analyst,"Martinez, Taylor and Nichols",Security Operations,Individual Contributor,Working,Paid Search,False,False,31,False,,001-553-699-1566x863,Cybersecurity,2026-03-05 13:07:08,2026-03-05 13:07:08,
00QLnHx6FK3Xr7tdfF,christopher.yang@carterinc.com,Christopher,Yang,,Carter Inc,Security Operations,Individual Contributor,Working,Webinar,False,False,56,False,,619.252.5690,Technology,2025-12-21 13:29:08,2026-05-15 03:00:00,
00QprErniUGgA7wLma,luis.diaz@gmail.com,Luis,Diaz,,"Nichols, Boone and Whitney",,,Open,Webinar,False,False,44,False,,+1-528-999-3160x87524,Technology,2026-04-22 12:43:08,2026-05-15 03:00:00,
00QE0h2pScWifucpmQ,elizabeth.solis@bryantguzmanandthomas.com,Elizabeth,Solis,SOC Analyst,"Bryant, Guzman and Thomas",,Individual Contributor,SQL,Webinar,False,False,23,False,,001-609-854-8149x737,Cybersecurity,2026-01-01 16:58:08,2026-05-15 03:00:00,2026-01-18 19:58:08
00QbkLz2QUDxL1jUGh,eric.moran@zavala.com,Eric,Moran,SOC Analyst,Zavala,Security Operations,Individual Contributor,Working,Webinar,False,False,43,False,,001-930-727-6420x8656,Cybersecurity,2026-04-22 02:32:08,2026-05-15 03:00:00,
